amount,tcode,month,dow,year,dtme_cat,age_group,td
297.822713202839,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,7,6,1997,last,61+,-0.006733483108641379
10336.898944941187,CREDIT__CREDIT IN CASH__nan,6,1,1997,first,41-50,5.1219584462960075
190.91517955915145,CREDIT__CREDIT IN CASH__nan,6,6,1998,middle,51-60,8.359408307231844
-65.9445719117003,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,2,6,1998,last,51-60,0.00796152528740557
2160.6940104466403,DEBIT__CASH WITHDRAWAL__nan,1,3,1997,first,51-60,2.5836547938574626
179.4814903113853,CREDIT__nan__INTEREST CREDITED,7,3,1998,last,31-40,19.90997013182881
-94.24600561231115,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,6,5,1996,last,51-60,0.02194913797595296
107.8433252848806,CREDIT__nan__INTEREST CREDITED,3,3,1998,last,51-60,10.502349031958373
9.58321573735357,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,7,3,1998,last,51-60,1.9187663596626001
8030.528999683202,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,3,3,1998,middle,51-60,13.644689871134547
-92.0044187401736,CREDIT__COLLECTION FROM ANOTHER BANK__OLD AGE PENSION,8,6,1998,first,61+,5.277892691529261
289.5115531227975,CREDIT__nan__INTEREST CREDITED,4,2,1996,last,31-40,-0.014467133230420155
232.81179788093414,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,7,3,1998,first,31-40,11.416078501282527
21611.41089982474,CREDIT__CREDIT IN CASH__nan,1,4,1998,last,51-60,0.7748165939333509
917.8124410732635,DEBIT__CASH WITHDRAWAL__nan,4,2,1997,last,31-40,2.8872037414979808
334.5450529101272,CREDIT__nan__INTEREST CREDITED,6,1,1998,last,51-60,3.2421602690844145
262.29564465460294,CREDIT__nan__INTEREST CREDITED,1,4,1998,last,51-60,12.314861607741904
825.0283117842432,DEBIT__CASH WITHDRAWAL__nan,1,2,1997,last,18-30,4.0870575372951885
709.9987830830432,CREDIT__COLLECTION FROM ANOTHER BANK__OLD AGE PENSION,8,6,1997,first,61+,1.1318179173079195
216.34652724825492,CREDIT__nan__INTEREST CREDITED,10,3,1995,last,41-50,16.65358942018094
3697.878016931839,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,6,6,1997,first,31-40,2.935548371258707
5766.790137145631,DEBIT__CASH WITHDRAWAL__nan,6,6,1997,middle,51-60,3.170623304543518
258.0707607107141,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,3,3,1995,last,31-40,-0.01630994083426426
-343.87117465386837,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,8,2,1998,first,51-60,4.241874344665407
104.98525686521413,DEBIT__CASH WITHDRAWAL__nan,3,5,1998,middle,31-40,5.749189459893367
177.1183156625531,CREDIT__nan__INTEREST CREDITED,4,3,1997,last,61+,0.01115786975328349
-681.1463571433528,DEBIT__CASH WITHDRAWAL__nan,1,3,1998,middle,61+,1.8443447973075418
93.22984451881871,CREDIT__nan__INTEREST CREDITED,3,1,1998,last,18-30,0.008571367214554844
25509.421396373797,CREDIT__COLLECTION FROM ANOTHER BANK__nan,3,3,1998,first,51-60,11.043469704267503
79.70615166677803,CREDIT__nan__INTEREST CREDITED,8,3,1996,last,61+,10.741258432898443
100.0989138530243,DEBIT__CASH WITHDRAWAL__nan,1,2,1997,first,18-30,-0.023618805441510966
1229.1105616595205,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,11,3,1997,first,61+,1.6661146896621273
1003.551933344139,DEBIT__CASH WITHDRAWAL__nan,1,6,1996,first,31-40,1.779010085495726
21.593916509281975,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,6,2,1998,last,31-40,-0.013926163955664699
20401.99924375022,DEBIT__REMITTANCE TO ANOTHER BANK__INSURANCE PAYMENT,2,4,1996,middle,41-50,3.4245236608289424
94.75061485622682,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,1,4,1997,last,31-40,-0.028440528048013787
5722.2139663266935,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,6,2,1998,middle,18-30,4.256383788715626
152.55630434716147,CREDIT__nan__INTEREST CREDITED,7,3,1998,last,51-60,9.0218510923866
5563.068352757233,CREDIT__nan__INTEREST CREDITED,11,6,1997,last,41-50,2.0274991432082716
93.13224950802324,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,1,6,1995,last,51-60,-0.0211769538646631
2783.4663195790527,CREDIT__COLLECTION FROM ANOTHER BANK__OLD AGE PENSION,8,2,1997,middle,61+,5.099128607157322
239.47371182539422,CREDIT__nan__INTEREST CREDITED,1,1,1998,last,18-30,1.573070678519327
-81.28521221556794,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,12,3,1996,last,51-60,0.013434080423141549
165.1403253502163,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,4,0,1997,middle,61+,-0.010301290265020932
196.92559748588786,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,11,2,1996,last,51-60,-0.0115457537542967
227.6165609794827,CREDIT__nan__INTEREST CREDITED,4,1,1998,first,31-40,0.022082008471500183
38454.57383236375,CREDIT__CREDIT IN CASH__nan,5,6,1997,middle,18-30,10.247535674722965
1782.803180796601,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,1,0,1996,middle,51-60,8.25378195778876
486.93768131904244,DEBIT__CASH WITHDRAWAL__nan,7,4,1997,first,61+,3.5630974816807375
22438.998288200393,CREDIT__COLLECTION FROM ANOTHER BANK__nan,3,3,1997,first,31-40,8.46968237152133
63.712967185080345,CREDIT__nan__INTEREST CREDITED,3,3,1998,last,51-60,17.894752801233412
1044.7359720740506,DEBIT__CASH WITHDRAWAL__nan,1,4,1996,middle,31-40,3.1861175581813157
10549.106768640899,CREDIT__CREDIT IN CASH__nan,3,0,1997,first,31-40,7.824324202402375
7318.407875351789,CREDIT__CREDIT IN CASH__nan,8,3,1995,first,31-40,4.312674345664687
126.5443373987583,CREDIT__nan__INTEREST CREDITED,6,2,1997,last,51-60,0.01670703567188744
6026.576324269967,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,2,3,1997,first,31-40,2.1464597258565314
-127.00727947595078,DEBIT__CASH WITHDRAWAL__nan,1,2,1998,first,18-30,3.9217634462003423
7280.71881600354,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,6,6,1996,first,51-60,1.3287553656442563
-106.51556875311299,CREDIT__nan__INTEREST CREDITED,7,4,1998,last,31-40,6.273176262460466
2747.3536557080606,DEBIT__CASH WITHDRAWAL__nan,2,4,1997,middle,31-40,8.761168170616642
5945.3050814235385,CREDIT__CREDIT IN CASH__nan,2,1,1997,middle,31-40,3.389728746398123
347.85488611156495,DEBIT__CASH WITHDRAWAL__nan,7,4,1997,middle,31-40,1.329808918538983
62.59287478742094,DEBIT__CASH WITHDRAWAL__nan,1,4,1997,last,51-60,1.9894918079868467
309.74101859995096,DEBIT__CASH WITHDRAWAL__nan,6,5,1998,last,31-40,15.817638745315117
122.78020153632994,CREDIT__CREDIT IN CASH__nan,6,3,1998,first,18-30,7.071613656948676
54.089430780339,CREDIT__nan__INTEREST CREDITED,4,2,1997,last,61+,17.30101842472528
5512.935020539131,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,8,5,1998,middle,31-40,4.229078597542788
4224.257578381586,CREDIT__nan__INTEREST CREDITED,11,6,1998,last,51-60,5.917287114073023
2014.0842151942472,CREDIT__COLLECTION FROM ANOTHER BANK__OLD AGE PENSION,7,4,1996,middle,61+,4.070669564695351
559.105816958139,DEBIT__CASH WITHDRAWAL__nan,1,2,1998,first,31-40,8.785482285328413
11451.674441215633,CREDIT__CREDIT IN CASH__nan,7,1,1998,first,51-60,5.011689155250718
-107.78146108172378,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,8,2,1996,last,31-40,7.148031422677357
-83.2768786183034,CREDIT__nan__INTEREST CREDITED,2,5,1998,last,31-40,2.750635821852635
-487.0670685381715,CREDIT__COLLECTION FROM ANOTHER BANK__OLD AGE PENSION,8,2,1998,first,61+,6.675582379723592
1686.107360709907,DEBIT__CASH WITHDRAWAL__nan,12,3,1998,middle,31-40,6.5412888645498155
-110.64794918843465,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,8,0,1997,last,61+,0.02757824747492582
2849.9065895569456,DEBIT__CASH WITHDRAWAL__nan,1,3,1998,first,51-60,4.453782592212302
-0.8438072732913326,CREDIT__nan__INTEREST CREDITED,6,1,1998,last,61+,5.611857322451774
1570.7163772458061,DEBIT__CASH WITHDRAWAL__nan,1,1,1996,first,18-30,7.101250638266736
15759.477206789845,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,1,6,1997,first,18-30,1.4784675952131519
1710.7224413344652,DEBIT__CASH WITHDRAWAL__nan,1,6,1997,first,31-40,3.211498827681493
6816.091296874049,DEBIT__REMITTANCE TO ANOTHER BANK__ ,2,3,1998,middle,31-40,1.14772203003049
6625.3587463893555,CREDIT__COLLECTION FROM ANOTHER BANK__nan,8,6,1998,first,51-60,3.5287883974474337
228.4037157026503,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,12,3,1995,last,61+,-0.022334686211537835
178.81743111789658,CREDIT__nan__INTEREST CREDITED,6,0,1998,last,18-30,-0.021838330734058255
7991.664248733912,DEBIT__REMITTANCE TO ANOTHER BANK__ ,6,3,1996,first,31-40,4.029922915819527
15312.853806485482,CREDIT__CREDIT IN CASH__nan,8,4,1997,middle,31-40,5.507930475716402
4469.546319708741,CREDIT__COLLECTION FROM ANOTHER BANK__OLD AGE PENSION,7,3,1998,first,61+,7.2205957960828275
41.09827637549698,CREDIT__nan__INTEREST CREDITED,2,3,1996,last,31-40,8.677927244899765
4359.7124447852875,DEBIT__REMITTANCE TO ANOTHER BANK__ ,4,2,1996,middle,51-60,0.0038654936849364776
187.3477881409806,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,4,1,1997,last,31-40,-0.0023459706317355547
330.58977589779664,CREDIT__nan__INTEREST CREDITED,7,2,1997,middle,61+,7.8949608711163135
2673.5309496180785,CREDIT__CREDIT IN CASH__nan,6,5,1996,first,18-30,1.0181507272982504
-57.060882942980825,CREDIT__CREDIT IN CASH__nan,5,3,1998,last,31-40,5.893972134663591
466.96713501102613,CREDIT__COLLECTION FROM ANOTHER BANK__nan,8,4,1998,first,51-60,4.2516023932833065
7729.443519253446,DEBIT__CASH WITHDRAWAL__nan,1,6,1998,middle,51-60,3.397205239295701
1468.2953623785477,DEBIT__CASH WITHDRAWAL__nan,1,3,1998,last,31-40,2.099100879697647
-0.7437638931969701,CREDIT__nan__INTEREST CREDITED,5,6,1997,last,61+,17.82621667450275
-15.109411318562152,CREDIT__nan__INTEREST CREDITED,6,1,1998,last,31-40,4.8963403798247525
213.46011304038933,CREDIT__nan__INTEREST CREDITED,9,2,1996,last,31-40,-0.019867432580661596
483.1915216901763,DEBIT__CASH WITHDRAWAL__nan,1,2,1996,first,18-30,2.1391046194864587
11797.782910481405,CREDIT__CREDIT IN CASH__nan,3,4,1996,middle,51-60,14.782419594686615
661.1210710274581,DEBIT__CASH WITHDRAWAL__nan,1,3,1998,middle,31-40,6.2565070613898515
-32.15817167010562,CREDIT__nan__INTEREST CREDITED,12,3,1997,last,41-50,0.01135277693957723
-56.219907102979576,CREDIT__nan__INTEREST CREDITED,2,5,1998,last,51-60,12.8727442791272
-99.05813446531631,CREDIT__COLLECTION FROM ANOTHER BANK__OLD AGE PENSION,8,6,1997,first,61+,0.013327800676171392
3736.9139485050973,DEBIT__CASH WITHDRAWAL__nan,1,4,1997,middle,51-60,6.507548763130233
690.25420187792,DEBIT__CASH WITHDRAWAL__nan,10,2,1998,first,41-50,4.437439038721241
511.77745685286794,DEBIT__CASH WITHDRAWAL__nan,1,0,1997,first,51-60,4.383039408711686
9686.930899973759,DEBIT__CASH WITHDRAWAL__nan,1,4,1998,first,51-60,4.114221719611518
23134.039721542256,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,6,6,1996,last,51-60,11.552018073256408
196.9709617183746,CREDIT__nan__INTEREST CREDITED,6,1,1995,last,41-50,0.0037215672652948653
2330.7106245577015,DEBIT__CASH WITHDRAWAL__nan,1,3,1996,first,31-40,0.4894448888692988
11015.023914600777,CREDIT__CREDIT IN CASH__nan,8,2,1997,middle,31-40,6.357570991014658
11.566879284627248,DEBIT__CASH WITHDRAWAL__nan,1,4,1998,last,31-40,3.5232009646286926
18642.498943312406,DEBIT__CASH WITHDRAWAL__nan,1,1,1998,middle,31-40,3.0102980406777036
5968.3803042130985,DEBIT__REMITTANCE TO ANOTHER BANK__ ,2,6,1996,first,51-60,6.392898116278638
15830.890451003957,CREDIT__CREDIT IN CASH__nan,6,3,1998,middle,51-60,4.848738192435871
115.0087050575045,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,5,5,1998,last,31-40,-0.024697857437972856
17179.481591989814,CREDIT__CREDIT IN CASH__nan,6,6,1998,middle,31-40,1.6031889618340336
272.23700949975876,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,12,0,1998,last,51-60,5.831095293269252
1320.430067135436,DEBIT__REMITTANCE TO ANOTHER BANK__INSURANCE PAYMENT,6,5,1995,first,51-60,11.914343049488345
65.89991085368291,CREDIT__nan__INTEREST CREDITED,11,6,1998,last,31-40,-0.012523400813028841
357.4044491687885,CREDIT__nan__INTEREST CREDITED,10,3,1996,last,51-60,-0.007702451632376517
-881.968607991596,DEBIT__CASH WITHDRAWAL__nan,1,5,1997,last,51-60,0.6498970381634765
1180.5941273679032,DEBIT__CASH WITHDRAWAL__nan,1,5,1998,last,51-60,0.8813838652397212
23262.55117140633,CREDIT__CREDIT IN CASH__nan,2,0,1997,middle,51-60,10.255668514650969
10775.92980470152,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,2,3,1995,first,31-40,2.4635791272139698
230.90040604259394,CREDIT__nan__INTEREST CREDITED,12,5,1998,last,51-60,-0.011470760486567871
269.34897328563244,CREDIT__nan__INTEREST CREDITED,8,2,1998,last,18-30,0.001475611920876836
25165.13040290775,DEBIT__CASH WITHDRAWAL__nan,7,3,1998,middle,31-40,1.8824047002306625
5187.954844309999,CREDIT__CREDIT IN CASH__nan,10,2,1998,first,41-50,3.9404662296446857
323.4042291806642,CREDIT__COLLECTION FROM ANOTHER BANK__OLD AGE PENSION,8,6,1998,first,61+,0.027921249739716186
-1354.2692896337012,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,8,6,1998,first,61+,5.24867145196572
229.13130838985518,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,2,5,1998,last,31-40,1.5204011819280567
4580.255294970743,DEBIT__CASH WITHDRAWAL__nan,4,2,1998,first,31-40,10.87945395183454
5706.747374921477,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,12,3,1996,middle,31-40,0.4851229879489446
195.6048125332772,DEBIT__CASH WITHDRAWAL__nan,8,2,1998,last,31-40,4.520387554365488
229.02359734380093,CREDIT__nan__INTEREST CREDITED,3,3,1997,last,51-60,-0.028974153165162612
1568.349307539588,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,11,3,1995,first,61+,3.3154334952166664
2004.0029211314059,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,8,3,1996,first,18-30,6.238859059297292
-74.25474895764437,CREDIT__nan__INTEREST CREDITED,9,2,1997,last,61+,-0.001724081435374071
342.18995180030174,CREDIT__CREDIT IN CASH__nan,1,3,1997,first,51-60,-0.015257176604788442
4689.156558884678,CREDIT__COLLECTION FROM ANOTHER BANK__OLD AGE PENSION,8,2,1996,first,61+,12.009120080115666
728.4455061801875,DEBIT__CASH WITHDRAWAL__nan,12,2,1998,middle,18-30,6.0140161458435415
9395.451905567403,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,7,3,1998,first,61+,6.662804277688989
1788.2332449900787,DEBIT__CASH WITHDRAWAL__nan,12,2,1996,first,31-40,4.015945689396091
4052.9007301508595,DEBIT__CASH WITHDRAWAL__nan,10,2,1997,last,31-40,10.45599512108176
138.45601714605368,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,11,0,1997,middle,18-30,0.017843911656591025
6144.3925724796645,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,6,4,1998,first,51-60,4.564903861650078
2734.096963289835,CREDIT__CREDIT IN CASH__nan,3,3,1998,first,51-60,6.389517312772345
-309.0232832842403,DEBIT__CASH WITHDRAWAL__nan,1,1,1998,first,61+,4.208658794361771
27325.897051160442,CREDIT__nan__INTEREST CREDITED,10,1,1998,first,31-40,2.706980502592463
318.9584771357672,DEBIT__CASH WITHDRAWAL__nan,6,4,1998,last,51-60,18.0204230344366
1426.0023845950154,DEBIT__CASH WITHDRAWAL__nan,11,5,1998,last,61+,24.493727340391054
-134.24326443310605,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,1,3,1998,last,31-40,5.6708960789546445
6939.418231160666,CREDIT__CREDIT IN CASH__nan,3,5,1998,first,51-60,9.215373978637508
-573.8525486876288,DEBIT__CASH WITHDRAWAL__nan,1,3,1995,first,18-30,0.7985683025423502
10785.213356103613,DEBIT__CASH WITHDRAWAL__nan,10,2,1996,middle,31-40,9.921636070844867
270.92625149494177,CREDIT__nan__INTEREST CREDITED,2,4,1995,last,31-40,19.05758064854651
-196.20079720569868,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,2,2,1998,last,51-60,22.22977247554351
5276.111883468755,DEBIT__CASH WITHDRAWAL__nan,1,2,1996,middle,51-60,0.13374382861741418
-28.162108573073112,CREDIT__nan__INTEREST CREDITED,2,1,1996,last,31-40,3.9255952842592094
10555.657943043938,DEBIT__CASH WITHDRAWAL__nan,6,6,1998,middle,31-40,6.05855700640434
3673.301150640818,DEBIT__CASH WITHDRAWAL__nan,1,6,1997,first,31-40,1.6228329048717516
381.699488084003,DEBIT__CASH WITHDRAWAL__nan,6,0,1998,last,31-40,9.56066009437062
1486.5026614886435,DEBIT__CASH WITHDRAWAL__nan,5,2,1998,middle,18-30,3.5573100309747305
-93.7672876675499,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,8,2,1998,last,61+,8.90388750894589
-357.8142314646352,DEBIT__CASH WITHDRAWAL__nan,1,6,1996,middle,51-60,3.173164101915973
62.24699424024395,CREDIT__CREDIT IN CASH__nan,1,2,1997,last,18-30,16.950050466721855
269.75988153835374,DEBIT__CASH WITHDRAWAL__nan,7,3,1998,last,51-60,5.0028818747826165
-33.89958708266104,CREDIT__nan__INTEREST CREDITED,3,0,1998,last,51-60,0.03898060633481608
-84.98346513278726,CREDIT__COLLECTION FROM ANOTHER BANK__OLD AGE PENSION,7,0,1998,middle,61+,9.195126057628213
16783.060303928014,CREDIT__CREDIT IN CASH__nan,6,0,1998,first,31-40,5.044911197466551
28425.785372926162,DEBIT__CASH WITHDRAWAL__nan,11,6,1995,first,31-40,1.7925182022998247
2632.6541463843346,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,3,1,1998,first,51-60,3.4776847099515225
1444.1220362252557,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,8,1,1998,first,51-60,-0.007535383420735201
1965.9007716887572,DEBIT__CASH WITHDRAWAL__nan,12,6,1996,middle,31-40,0.26335675345519105
548.6566630316997,CREDIT__nan__INTEREST CREDITED,11,2,1997,last,61+,7.840694932498397
12577.600155770677,CREDIT__CREDIT IN CASH__nan,6,4,1996,first,31-40,2.462294402401293
7439.3307287995785,DEBIT__CASH WITHDRAWAL__nan,6,1,1997,first,51-60,3.128148084730623
10707.318664976183,CREDIT__CREDIT IN CASH__nan,6,3,1998,middle,51-60,1.4071492610832912
26081.026051047877,CREDIT__CREDIT IN CASH__nan,2,4,1997,first,51-60,7.733859761811592
1925.0762219907683,CREDIT__COLLECTION FROM ANOTHER BANK__nan,9,0,1997,middle,31-40,7.14457966274886
48.2178345280837,DEBIT__CASH WITHDRAWAL__nan,1,2,1998,middle,31-40,2.53857899267833
13823.61864326211,CREDIT__CREDIT IN CASH__nan,6,0,1998,middle,51-60,6.0058949772557515
-94.57595117676898,CREDIT__nan__INTEREST CREDITED,12,0,1995,last,61+,0.027442887303174006
3089.2108975556666,DEBIT__CASH WITHDRAWAL__nan,6,2,1998,first,18-30,3.9935393232501353
228.63153715009503,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,2,4,1998,first,31-40,6.244143573680292
9781.71938576133,CREDIT__nan__INTEREST CREDITED,7,1,1998,middle,51-60,1.7889539594406982
186.11380509917208,CREDIT__nan__INTEREST CREDITED,8,3,1994,last,31-40,14.604461924646793
3044.0480905731,CREDIT__CREDIT IN CASH__nan,7,3,1998,middle,31-40,12.062090923822216
171.31223120330628,CREDIT__nan__INTEREST CREDITED,8,5,1998,last,61+,-0.01796362210185111
5793.360320325143,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,3,6,1996,first,31-40,6.532739639930237
1572.875008614144,DEBIT__CASH WITHDRAWAL__nan,7,4,1996,last,31-40,10.37098625836672
6504.723927648325,DEBIT__CASH WITHDRAWAL__nan,6,5,1996,middle,31-40,3.22844813687618
170.59560917662856,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,9,0,1997,last,18-30,-0.029709558213960006
138.95127463950402,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,8,2,1998,last,31-40,-0.005812165458034338
366.75088177818617,DEBIT__CASH WITHDRAWAL__nan,6,3,1998,last,51-60,6.628120612724267
3455.4520569482747,CREDIT__CREDIT IN CASH__nan,2,5,1995,middle,61+,0.9332351898502118
18612.136095416005,CREDIT__CREDIT IN CASH__nan,3,6,1995,first,18-30,3.5236345430193996
-26.8543684829352,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,3,2,1996,last,51-60,14.467860275974603
1612.422695125676,DEBIT__CASH WITHDRAWAL__nan,3,6,1997,middle,51-60,4.122444205974607
2611.9379845541016,CREDIT__CREDIT IN CASH__nan,3,3,1997,middle,61+,8.226851831360133
7906.525463652927,CREDIT__CREDIT IN CASH__nan,5,6,1998,first,18-30,0.9856362127407565
8614.95525101171,CREDIT__COLLECTION FROM ANOTHER BANK__OLD AGE PENSION,2,6,1997,middle,61+,7.441625548242825
229.50303290345335,CREDIT__COLLECTION FROM ANOTHER BANK__nan,7,1,1998,middle,31-40,13.831614238582862
23.366218853178317,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,7,0,1998,last,51-60,14.038265537712258
267.52110002420903,CREDIT__nan__INTEREST CREDITED,6,1,1998,last,61+,-0.019826927910714068
268.8015805788255,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,6,1,1998,last,51-60,-0.015719036708540603
-104.81836038391852,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,12,5,1998,last,51-60,2.6319255608699237
2697.141309347601,DEBIT__CASH WITHDRAWAL__nan,3,0,1995,middle,51-60,4.410761153317595
-64.91469623953894,CREDIT__nan__INTEREST CREDITED,12,2,1998,last,61+,0.021432807009298414
3933.343666718144,DEBIT__CASH WITHDRAWAL__nan,1,2,1996,first,31-40,8.058058614475312
5187.510609964522,DEBIT__CASH WITHDRAWAL__nan,7,2,1998,middle,51-60,3.0864718812846714
6393.343275758294,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,5,0,1995,middle,51-60,4.84399498647944
-29.00516844536091,CREDIT__COLLECTION FROM ANOTHER BANK__OLD AGE PENSION,8,2,1996,last,61+,6.48287252147212
1843.2852573620303,DEBIT__CASH WITHDRAWAL__nan,8,2,1998,first,18-30,3.598744273044223
-91.2421806892853,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,8,5,1996,middle,61+,5.833766202713651
-66.6146472738652,CREDIT__nan__INTEREST CREDITED,11,2,1997,last,41-50,18.6746110387748
431.4262613884092,DEBIT__CASH WITHDRAWAL__nan,1,3,1996,first,51-60,2.9051721942830127
-157.9099086318862,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,1,0,1998,last,51-60,0.010955197332731098
241.74232842439562,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,2,4,1996,last,51-60,9.119744263097676
3878.105365982259,CREDIT__nan__INTEREST CREDITED,1,5,1997,middle,31-40,4.986741403265356
-46.12118798984979,DEBIT__CASH WITHDRAWAL__nan,6,6,1997,last,51-60,18.191811211114427
332.2431016248823,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,6,6,1995,last,61+,0.003574137923504973
1302.9718647384777,DEBIT__CASH WITHDRAWAL__nan,6,6,1995,first,31-40,5.77706380006712
-726.7233383256048,CREDIT__CREDIT IN CASH__nan,10,6,1998,last,51-60,4.346038392559477
1281.2978906649514,DEBIT__CASH WITHDRAWAL__nan,1,3,1997,middle,51-60,0.6885364102862508
76.15198758678426,CREDIT__nan__INTEREST CREDITED,8,6,1998,last,51-60,11.451382724817336
7314.235157505569,DEBIT__CASH WITHDRAWAL__nan,3,4,1997,middle,51-60,4.749345718663635
39.996619553542054,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,6,6,1998,last,41-50,0.021578507274836185
7074.061425852944,DEBIT__CASH WITHDRAWAL__nan,6,4,1996,middle,31-40,0.4474799261571972
203.01106023562127,CREDIT__COLLECTION FROM ANOTHER BANK__OLD AGE PENSION,2,4,1997,first,61+,-0.0126945360443333
22257.465625721423,DEBIT__CASH WITHDRAWAL__nan,6,0,1995,middle,41-50,3.3563675403782662
-812.9308351337202,DEBIT__CASH WITHDRAWAL__nan,1,1,1996,last,18-30,2.135740861229765
-24.701484488222974,CREDIT__CREDIT IN CASH__nan,2,0,1996,last,31-40,-0.008561537057791732
-7.432288570674203,CREDIT__nan__INTEREST CREDITED,10,2,1998,last,31-40,-0.024512378496715174
23742.581289813155,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,12,3,1996,first,31-40,2.9030696221609773
5490.104599235338,DEBIT__CASH WITHDRAWAL__nan,1,1,1995,first,41-50,7.848400422492013
76.78637143845712,DEBIT__REMITTANCE TO ANOTHER BANK__ ,6,3,1997,middle,31-40,-0.0035013439813666673
279.73775626988777,CREDIT__nan__INTEREST CREDITED,2,3,1996,last,31-40,10.729082861326354
2597.2376553337854,CREDIT__CREDIT IN CASH__nan,5,5,1998,last,31-40,5.229653011805355
-73.56516036864566,CREDIT__nan__INTEREST CREDITED,6,0,1995,last,41-50,3.7379532019252943
994.3303831857897,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,3,3,1998,middle,51-60,7.034098544712166
19538.48993984671,DEBIT__CASH WITHDRAWAL__nan,8,6,1996,last,18-30,4.138367506072239
13088.44741831249,CREDIT__CREDIT IN CASH__nan,2,2,1998,first,18-30,9.30661830990876
136.94170718585457,DEBIT__CASH WITHDRAWAL__PAYMENT ON STATEMENT,8,2,1998,last,61+,0.013694406465290227
17658.404592021623,DEBIT__REMITTANCE TO ANOTHER BANK__HOUSEHOLD,3,3,1996,middle,51-60,2.2118836460511915
2402.088636011722,DEBIT__CASH WITHDRAWAL__nan,1,3,1997,middle,18-30,1.5301822331554251
-1132.1006889260777,DEBIT__CASH WITHDRAWAL__nan,1,2,1997,first,31-40,0.9334163357830136
289.40084382274614,CREDIT__nan__INTEREST CREDITED,8,3,1995,last,51-60,3.1931318813111798
